ICD_CODE,vocabulary_id,ICD_string,PheCode,Phenotype,category,category_string
800.32,ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.33,ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.4,ICD9CM,Closed fracture of vault of skull with intracranial injury of other and unspecified nature,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.45,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.44,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.43,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.42,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
802.29,ICD9CM,Multiple sites of mandible closed fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.41,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.40,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.39,ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.36,ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.35,ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.34,ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.16,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.15,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800,ICD9CM,Fracture of vault of skull,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.25,ICD9CM,Angle of jaw closed fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.26,ICD9CM,Symphysis of body of mandible closed fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.27,ICD9CM,Alveolar border of body of mandible closed fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.28,ICD9CM,Part of body of mandible closed fracture of other and unspecified,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.3,ICD9CM,Mandible open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.30,ICD9CM,Unspecified site of mandible open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.31,ICD9CM,Condylar process of mandible open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.32,ICD9CM,Subcondylar process of mandible open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.33,ICD9CM,Coronoid process of mandible open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.34,ICD9CM,Ramus of mandible of unspecified part open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
802.35,ICD9CM,Angle of jaw open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.0,ICD9CM,Closed fracture of vault of skull without mention of intracranial injury,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.00,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.01,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.14,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.13,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.12,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.11,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.10,ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.1,ICD9CM,Closed fracture of vault of skull with cerebral laceration and contusion,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.09,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.06,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.05,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.04,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.03,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.02,ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
802.36,ICD9CM,Symphysis of body of mandible open fracture,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.64,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.7,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.70,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.71,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.72,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.53,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.73,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.74,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.75,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.76,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.79,ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.8,ICD9CM,Open fracture of vault of skull with other and unspecified intracranial hemorrhage,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.80,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.81,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.49,ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.69,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.5,ICD9CM,Open fracture of vault of skull without mention of intracranial injury,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.65,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.63,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.62,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.61,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.60,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.6,ICD9CM,Open fracture of vault of skull with cerebral laceration and contusion,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.59,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.55,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.54,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.66,ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.52,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.51,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.50,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.82,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.95,ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.89,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.86,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.9,ICD9CM,Open fracture of vault of skull with intracranial injury of other and unspecified nature,MS_745.7,Skull and face fracture,13,Muscloskeletal
800.90,ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with state of consciousness unspecified",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.94,ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.85,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.84,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.56,ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.83,ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.92,ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.93,ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
800.91,ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",MS_745.7,Skull and face fracture,13,Muscloskeletal
733.98,ICD9CM,Stress fracture of pelvis,MS_745.8,Stress fracture,13,Muscloskeletal
733.94,ICD9CM,Stress fracture of the metatarsals,MS_745.8,Stress fracture,13,Muscloskeletal
733.97,ICD9CM,Stress fracture of shaft of femur,MS_745.8,Stress fracture,13,Muscloskeletal
733.96,ICD9CM,Stress fracture of femoral neck,MS_745.8,Stress fracture,13,Muscloskeletal
733.93,ICD9CM,Stress fracture of tibia or fibula,MS_745.8,Stress fracture,13,Muscloskeletal
733.95,ICD9CM,Stress fracture of other bone,MS_745.8,Stress fracture,13,Muscloskeletal
V13.52,ICD9CM,Personal history of stress fracture,MS_745.8,Stress fracture,13,Muscloskeletal
V54.21,ICD9CM,Aftercare for healing pathologic fracture of upper arm,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.26,ICD9CM,Aftercare for healing pathologic fracture of lower leg,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.25,ICD9CM,Aftercare for healing pathologic fracture of upper leg,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.24,ICD9CM,"Aftercare for healing pathologic fracture of leg, unspecified",MS_745.9,Pathological fracture,13,Muscloskeletal
V54.23,ICD9CM,Aftercare for healing pathologic fracture of hip,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.20,ICD9CM,"Aftercare for healing pathologic fracture of arm, unspecified",MS_745.9,Pathological fracture,13,Muscloskeletal
V54.2,ICD9CM,Aftercare for healing pathologic fracture,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.22,ICD9CM,Aftercare for healing pathologic fracture of lower arm,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.27,ICD9CM,Aftercare for healing pathologic fracture of vertebrae,MS_745.9,Pathological fracture,13,Muscloskeletal
V13.51,ICD9CM,Personal history of pathologic fracture,MS_745.9,Pathological fracture,13,Muscloskeletal
V54.29,ICD9CM,Aftercare for healing pathologic fracture of other bone,MS_745.9,Pathological fracture,13,Muscloskeletal
733.13,ICD9CM,Pathologic fracture of vertebrae,MS_745.9,Pathological fracture,13,Muscloskeletal
733.14,ICD9CM,Pathologic fracture of neck of femur,MS_745.9,Pathological fracture,13,Muscloskeletal
733.19,ICD9CM,Pathologic fracture of other specified site,MS_745.9,Pathological fracture,13,Muscloskeletal
733.15,ICD9CM,Pathologic fracture of other specified part of femur,MS_745.9,Pathological fracture,13,Muscloskeletal
733.12,ICD9CM,Pathologic fracture of distal radius and ulna,MS_745.9,Pathological fracture,13,Muscloskeletal
733.10,ICD9CM,"Pathologic fracture, unspecified site",MS_745.9,Pathological fracture,13,Muscloskeletal
733.1,ICD9CM,Pathologic fracture,MS_745.9,Pathological fracture,13,Muscloskeletal
733.11,ICD9CM,Pathologic fracture of humerus,MS_745.9,Pathological fracture,13,Muscloskeletal
733.16,ICD9CM,Pathologic fracture of tibia and fibula,MS_745.9,Pathological fracture,13,Muscloskeletal
742.9,ICD9CM,"Unspecified congenital anomaly of brain, spinal cord, and nervous system",CM_750,Congenital malformations of nervous system,14,Congenital
742,ICD9CM,Other congenital anomalies of nervous system,CM_750,Congenital malformations of nervous system,14,Congenital
742.8,ICD9CM,Other specified congenital anomalies of nervous system,CM_750,Congenital malformations of nervous system,14,Congenital
V13.63,ICD9CM,Personal history of (corrected) congenital malformations of nervous system,CM_750,Congenital malformations of nervous system,14,Congenital
742.4,ICD9CM,Other specified congenital anomalies of brain,CM_750.1,Congenital malformations of brain,14,Congenital
742.1,ICD9CM,Microcephalus,CM_750.111,Microcephaly,14,Congenital
740,ICD9CM,Anencephalus and similar anomalies,CM_750.112,Anencephalus and similar anomalies,14,Congenital
740.2,ICD9CM,Iniencephaly,CM_750.112,Anencephalus and similar anomalies,14,Congenital
740.1,ICD9CM,Craniorachischisis,CM_750.112,Anencephalus and similar anomalies,14,Congenital
740.0,ICD9CM,Anencephalus,CM_750.112,Anencephalus and similar anomalies,14,Congenital
742.2,ICD9CM,Congenital reduction deformities of brain,CM_750.113,Congenital reduction deformities of brain,14,Congenital
742.3,ICD9CM,Congenital hydrocephalus,CM_750.15,Congenital hydrocephalus,14,Congenital
742.5,ICD9CM,Other specified congenital anomalies of spinal cord,CM_750.2,Neural tube defects and congenital disorders of the spinal cord,14,Congenital
742.59,ICD9CM,Other specified congenital anomalies of spinal cord,CM_750.2,Neural tube defects and congenital disorders of the spinal cord,14,Congenital
741.00,ICD9CM,"With hydrocephalus, spina bifida, unspecified region",CM_750.21,Spina bifida,14,Congenital
741.9,ICD9CM,Spina bifida without mention of hydrocephalus,CM_750.21,Spina bifida,14,Congenital
741.03,ICD9CM,"With hydrocephalus, spina bifida, lumbar region",CM_750.21,Spina bifida,14,Congenital
741.02,ICD9CM,"Spina bifida with hydrocephalus, dorsal (thoracic) region",CM_750.21,Spina bifida,14,Congenital
741.01,ICD9CM,"With hydrocephalus, spina bifida, cervical region",CM_750.21,Spina bifida,14,Congenital
741.91,ICD9CM,"Spina bifida, without mention of hydrocephalus, cervical region",CM_750.21,Spina bifida,14,Congenital
741,ICD9CM,Spina bifida,CM_750.21,Spina bifida,14,Congenital
741.92,ICD9CM,"Spina bifida without mention of hydrocephalus, dorsal (thoracic) region",CM_750.21,Spina bifida,14,Congenital
741.93,ICD9CM,"Spina bifida, without mention of hydrocephalus, lumbar region",CM_750.21,Spina bifida,14,Congenital
741.0,ICD9CM,Spina bifida with hydrocephalus,CM_750.21,Spina bifida,14,Congenital
741.90,ICD9CM,Spina bifida unspecified region without hydrocephalus,CM_750.21,Spina bifida,14,Congenital
756.17,ICD9CM,Spina bifida occulta,CM_750.22,Spina bifida occulta,14,Congenital
742.0,ICD9CM,Encephalocele,CM_750.24,Encephalocele,14,Congenital
742.53,ICD9CM,Hydromyelia,CM_750.26,Hydromyelia,14,Congenital
742.51,ICD9CM,Diastematomyelia,CM_750.27,Diastematomyelia,14,Congenital
743,ICD9CM,Congenital anomalies of eye,CM_751,Congenital anomalies of eye,14,Congenital
743.8,ICD9CM,"Other specified anomalies of eye, congenital",CM_751,Congenital anomalies of eye,14,Congenital
743.9,ICD9CM,"Unspecified anomaly of eye, congenital",CM_751,Congenital anomalies of eye,14,Congenital
743.69,ICD9CM,"Other congenital anomalies of eyelids, lacrimal system, and orbit",CM_751,Congenital anomalies of eye,14,Congenital
743.66,ICD9CM,Specified congenital anomalies of orbit,CM_751.1,Congenital disorders of the orbit,14,Congenital
743.03,ICD9CM,"Cystic eyeball, congenital",CM_751.111,Cystic eyeball,14,Congenital
743.10,ICD9CM,Microphthalmos NOS,CM_751.112,Microphthalmos,14,Congenital
743.11,ICD9CM,Simple microphthalmos,CM_751.112,Microphthalmos,14,Congenital
743.12,ICD9CM,Microphthalmos associated with other anomalies of eye and adnexa,CM_751.112,Microphthalmos,14,Congenital
743.06,ICD9CM,Cryptophthalmos,CM_751.112,Microphthalmos,14,Congenital
743.1,ICD9CM,Microphthalmos,CM_751.112,Microphthalmos,14,Congenital
743.00,ICD9CM,"Clinical anophthalmos, unspecified",CM_751.113,Anophthalmos,14,Congenital
743.0,ICD9CM,Anophthalmos,CM_751.113,Anophthalmos,14,Congenital
743.48,ICD9CM,Multiple and combined congenital anomalies of anterior segment,CM_751.2,Congenital malformations of anterior segment of eye,14,Congenital
743.44,ICD9CM,"Specified congenital anomalies of anterior chamber, chamber angle, and related structures",CM_751.2,Congenital malformations of anterior segment of eye,14,Congenital
743.49,ICD9CM,Other congenital anomalies of anterior segment,CM_751.2,Congenital malformations of anterior segment of eye,14,Congenital
743.39,ICD9CM,Other congenital cataract and lens anomalies,CM_751.21,Congenital lens anomalies,14,Congenital
743.36,ICD9CM,Anomalies of lens shape,CM_751.21,Congenital lens anomalies,14,Congenital
743.3,ICD9CM,Congenital cataract and lens anomalies,CM_751.21,Congenital lens anomalies,14,Congenital
743.35,ICD9CM,Congenital aphakia,CM_751.211,Congenital aphakia,14,Congenital
743.31,ICD9CM,Congenital capsular and subcapsular cataract,CM_751.213,Congenital cataract,14,Congenital
743.33,ICD9CM,Congenital nuclear cataract,CM_751.213,Congenital cataract,14,Congenital
743.32,ICD9CM,Congenital cortical and zonular cataract,CM_751.213,Congenital cataract,14,Congenital
743.30,ICD9CM,Congenital cataract NOS,CM_751.213,Congenital cataract,14,Congenital
743.34,ICD9CM,Congenital total and subtotal cataract,CM_751.213,Congenital cataract,14,Congenital
743.37,ICD9CM,Congenital ectopic lens,CM_751.214,Congenital displaced lens (Ectopia lentis),14,Congenital
743.46,ICD9CM,Other specified congenital anomalies of iris and ciliary body,CM_751.22,Congenital malformations of iris,14,Congenital
743.45,ICD9CM,Aniridia,CM_751.221,Absence of iris [Aniridia],14,Congenital
743.41,ICD9CM,Congenital anomalies of corneal size and shape,CM_751.23,Congenital corneal malformations,14,Congenital
743.42,ICD9CM,"Congenital corneal opacities, interfering with vision",CM_751.231,Congenital corneal opacity,14,Congenital
743.43,ICD9CM,Other congenital corneal opacities,CM_751.231,Congenital corneal opacity,14,Congenital
743.47,ICD9CM,Specified congenital anomalies of sclera,CM_751.24,Congenital anomalies of sclera,14,Congenital
743.54,ICD9CM,Congenital folds and cysts of posterior segment,CM_751.3,Congenital malformations of posterior segment of eye,14,Congenital
743.5,ICD9CM,Congenital anomalies of posterior segment,CM_751.3,Congenital malformations of posterior segment of eye,14,Congenital
743.59,ICD9CM,Other congenital anomalies of posterior segment,CM_751.3,Congenital malformations of posterior segment of eye,14,Congenital
743.58,ICD9CM,"Vascular anomalies, congenital",CM_751.3,Congenital malformations of posterior segment of eye,14,Congenital
743.55,ICD9CM,Congenital macular changes,CM_751.3,Congenital malformations of posterior segment of eye,14,Congenital
743.52,ICD9CM,Fundus coloboma,CM_751.3,Congenital malformations of posterior segment of eye,14,Congenital
743.51,ICD9CM,Vitreous anomalies,CM_751.31,Congenital malformation of vitreous humor,14,Congenital
743.56,ICD9CM,"Other retinal changes, congenital",CM_751.32,Congenital malformation of retina,14,Congenital
743.57,ICD9CM,Specified congenital anomalies of optic disc,CM_751.33,Congenital malformation of optic disc,14,Congenital
743.53,ICD9CM,"Chorioretinal degeneration, congenital",CM_751.34,Congenital malformation of choroid,14,Congenital
743.22,ICD9CM,Buphthalmos associated with other ocular anomalies,CM_751.4,Congenital glaucoma and buphthalmos,14,Congenital
743.21,ICD9CM,Simple buphthalmos,CM_751.4,Congenital glaucoma and buphthalmos,14,Congenital
743.20,ICD9CM,Buphthalmos NOS,CM_751.4,Congenital glaucoma and buphthalmos,14,Congenital
743.2,ICD9CM,Buphthalmos,CM_751.4,Congenital glaucoma and buphthalmos,14,Congenital
365.14,ICD9CM,Glaucoma of childhood,CM_751.4,Congenital glaucoma and buphthalmos,14,Congenital
743.52,ICD9CM,Fundus coloboma,CM_751.5,Coloboma,14,Congenital
743.4,ICD9CM,Coloboma and other anomalies of anterior segment,CM_751.5,Coloboma,14,Congenital
377.22,ICD9CM,Crater-like holes of optic disc,CM_751.5,Coloboma,14,Congenital
377.23,ICD9CM,Coloboma of optic disc,CM_751.5,Coloboma,14,Congenital
743.6,ICD9CM,"Congenital anomalies of eyelids, lacrimal system, and orbit",CM_751.7,Congenital anomalies of eyelids,14,Congenital
743.62,ICD9CM,Congenital deformities of eyelids,CM_751.71,Congenital malformations of eyelid,14,Congenital
743.63,ICD9CM,Other specified congenital anomalies of eyelid,CM_751.71,Congenital malformations of eyelid,14,Congenital
743.61,ICD9CM,Congenital ptosis,CM_751.711,Congenital ptosis,14,Congenital
743.64,ICD9CM,Specified congenital anomalies of lacrimal gland,CM_751.8,Congenital anomalies of lacrimal gland,14,Congenital
743.65,ICD9CM,Specified congenital anomalies of lacrimal passages,CM_751.8,Congenital anomalies of lacrimal gland,14,Congenital
744.29,ICD9CM,Other congenital anomalies of ear,CM_752,Congenital malformations of ear,14,Congenital
744.0,ICD9CM,Congenital anomalies of ear causing impairment of hearing,CM_752,Congenital malformations of ear,14,Congenital
744.3,ICD9CM,Unspecified congenital anomaly of ear,CM_752,Congenital malformations of ear,14,Congenital
744.02,ICD9CM,Other congenital anomalies of external ear with impairment of hearing,CM_752,Congenital malformations of ear,14,Congenital
744.09,ICD9CM,Other congenital anomalies of ear causing impairment of hearing,CM_752,Congenital malformations of ear,14,Congenital
744.2,ICD9CM,Other specified congenital anomalies of ear,CM_752,Congenital malformations of ear,14,Congenital
744.00,ICD9CM,Unspecified congenital anomaly of ear with impairment of hearing,CM_752,Congenital malformations of ear,14,Congenital
744.21,ICD9CM,"Absence of ear lobe, congenital",CM_752.1,Aplasia/Hypoplasia of the external ear,14,Congenital
744.23,ICD9CM,Microtia,CM_752.11,Microtia,14,Congenital
744.01,ICD9CM,Congenital absence of external ear,CM_752.12,Congenital absence of external ear [Anotia],14,Congenital
744.22,ICD9CM,Macrotia,CM_752.2,Macrotia,14,Congenital
744.1,ICD9CM,Accessory auricle,CM_752.3,Accessory auricle,14,Congenital
744.04,ICD9CM,Congenital anomalies of ear ossicles,CM_752.7,Congenital anomaly of middle ear,14,Congenital
744.24,ICD9CM,Specified congenital anomalies of Eustachian tube,CM_752.7,Congenital anomaly of middle ear,14,Congenital
744.03,ICD9CM,"Congenital anomaly of middle ear, except ossicles",CM_752.7,Congenital anomaly of middle ear,14,Congenital
744.05,ICD9CM,Congenital anomalies of inner ear,CM_752.8,Congenital malformation of inner ear,14,Congenital
744,ICD9CM,"Congenital anomalies of ear, face, and neck",CM_753,Congenital malformations of face and neck,14,Congenital
744.8,ICD9CM,Other specified congenital anomalies of face and neck,CM_753,Congenital malformations of face and neck,14,Congenital
744.9,ICD9CM,Unspecified congenital anomalies of face and neck,CM_753,Congenital malformations of face and neck,14,Congenital
744.89,ICD9CM,Other specified congenital anomalies of face and neck,CM_753,Congenital malformations of face and neck,14,Congenital
755.55,ICD9CM,Acrocephalosyndactyly,CM_753,Congenital malformations of face and neck,14,Congenital
744.43,ICD9CM,Cervical auricle,CM_753.1,Branchial anomaly,14,Congenital
